"ch_name"|"ch_type"|"ch_data"|"num_lat"|"num_long"
"Schickard C"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-45.8575|-56.0036
"Schickard D"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-45.7742|-57.7182
"Schickard E"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-47.2776|-51.6718
"Schickard F"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-48.0008|-53.8557
"Schickard G"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-43.0427|-58.9797
"Schickard H"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-43.5244|-62.3362
"Schickard J"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-45.0092|-62.4386
"Schickard K"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-43.8562|-63.9011
"Schickard L"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-44.1203|-59.8039
"Schickard M"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-44.1939|-58.9839
"Schickard N"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-41.2959|-54.6926
"Schickard P"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-42.9108|-48.4989
"Schickard Q"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-42.7411|-53.0476
"Schickard R"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-44.1328|-53.8229
"Schickard S"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-46.6562|-56.8035
"Schickard T"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-44.8096|-50.3744
"Schickard W"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-45.1221|-58.1904
"Schickard X"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-43.5475|-51.2617
"Schickard Y"|"Satellite Feature"|"Wilhelm; German astronomer, mathematician (1592-1635)"|-47.4417|-57.6016
"Schiller"|"Crater"|"Julius; German astronomer (unkn-fl 1627)"|-51.7244|-39.784
"Schiller A"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-47.1789|-37.6502
"Schiller B"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-48.8737|-39.1535
"Schiller C"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-55.3676|-49.3052
"Schiller D"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-55.0756|-49.3572
"Schiller E"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-54.5902|-48.802
"Schiller F"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-50.6558|-42.9904
"Schiller G"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-51.2393|-38.2984
"Schiller H"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-50.5968|-37.7442
"Schiller J"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-49.6388|-36.694
"Schiller K"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-46.6963|-38.7659
"Schiller L"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-47.1236|-40.226
"Schiller M"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-48.22|-41.2638
"Schiller N"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-53.6251|-41.9831
"Schiller P"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-53.581|-43.6588
"Schiller R"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-52.2475|-45.8717
"Schiller S"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-54.95|-40.4174
"Schiller T"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-50.7655|-41.2898
"Schiller W"|"Satellite Feature"|"Julius; German astronomer (unkn-fl 1627)"|-54.4681|-40.9711
"Schjellerup"|"Crater"|"Hans Carl; Danish astronomer (1827-1887)"|69.0378|158.245
"Schjellerup H"|"Satellite Feature"|"Hans Carl; Danish astronomer (1827-1887)"|67.9598|168.224
"Schjellerup J"|"Satellite Feature"|"Hans Carl; Danish astronomer (1827-1887)"|67.5221|163.187
"Schjellerup N"|"Satellite Feature"|"Hans Carl; Danish astronomer (1827-1887)"|66.1439|156.647
"Schjellerup R"|"Satellite Feature"|"Hans Carl; Danish astronomer (1827-1887)"|68.6105|151.503
"Schlesinger"|"Crater"|"Frank; American astronomer (1871-1943)"|47.1209|-138.981
"Schlesinger A"|"Satellite Feature"|"Frank; American astronomer (1871-1943)"|49.7354|-137.411
"Schlesinger B"|"Satellite Feature"|"Frank; American astronomer (1871-1943)"|51.0156|-135.169
"Schlesinger M"|"Satellite Feature"|"Frank; American astronomer (1871-1943)"|44.9976|-138.708
"Schliemann"|"Crater"|"Heinrich; German archaeologist (1822-1890)"|-1.99|155.123
"Schliemann A"|"Satellite Feature"|"Heinrich; German archaeologist (1822-1890)"|1.2216|155.188
"Schliemann B"|"Satellite Feature"|"Heinrich; German archaeologist (1822-1890)"|2.1811|155.996
"Schliemann G"|"Satellite Feature"|"Heinrich; German archaeologist (1822-1890)"|-2.2338|156.704
"Schliemann T"|"Satellite Feature"|"Heinrich; German archaeologist (1822-1890)"|-1.9146|152.69
"Schliemann W"|"Satellite Feature"|"Heinrich; German archaeologist (1822-1890)"|0.2639|152.355
"Schluter"|"Crater"|"Heinrich; German astronomer (1815-1844)"|-5.9335|-83.389
"Schluter A"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|-9.2165|-82.5652
"Schluter P"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|0.054|-85.2079
"Schluter S"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|-7.8979|-90.036
"Schluter U"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|-5.0642|-90.0081
"Schluter V"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|-4.4089|-86.9714
"Schluter X"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|1.1705|-88.3026
"Schluter Z"|"Satellite Feature"|"Heinrich; German astronomer (1815-1844)"|-2.8705|-83.8482
"Schmidt"|"Crater"|"Johann Friedrich Julius; German astronomer (1825-1884); Bernhard Voldemar; German optician (1879-1935); Otto Yulyevich; Soviet astronomer (1891-1956)"|0.9564|18.7806
"Schneller"|"Crater"|"Schneller, Herbert; German astronomer (1901-1967)"|41.3353|-163.727
"Schneller G"|"Satellite Feature"|"Schneller, Herbert; German astronomer (1901-1967)"|40.5062|-159.908
"Schneller H"|"Satellite Feature"|"Schneller, Herbert; German astronomer (1901-1967)"|39.5003|-160.466
"Schneller L"|"Satellite Feature"|"Schneller, Herbert; German astronomer (1901-1967)"|39.1578|-162.717
"Schneller S"|"Satellite Feature"|"Schneller, Herbert; German astronomer (1901-1967)"|40.678|-166.208
"Schomberger"|"Crater"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-76.6392|24.6912
"Schomberger A"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-78.6084|23.5249
"Schomberger C"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-77.1708|15.4482
"Schomberger D"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-73.383|24.2241
"Schomberger F"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-80.1762|20.1668
"Schomberger G"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-77.0099|7.4341
"Schomberger H"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-77.259|3.5986
"Schomberger J"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-78.9786|19.3065
"Schomberger K"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-79.2817|13.5567
"Schomberger L"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-80.6893|17.2723
"Schomberger X"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-75.1294|34.4139
"Schomberger Y"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-74.4438|28.5367
"Schomberger Z"|"Satellite Feature"|"Georg; Austrian astronomer, mathematician (1597-1645)"|-73.5847|27.2939
"Schonfeld"|"Crater"|"Eduard; German astronomer (1828-1891)"|44.7601|-98.0009
"Schorr"|"Crater"|"Richard; German astronomer (1867-1951)"|-19.4539|89.7962
"Schorr A"|"Satellite Feature"|"Richard; German astronomer (1867-1951)"|-20.3824|88.165
"Schorr B"|"Satellite Feature"|"Richard; German astronomer (1867-1951)"|-16.6134|88.4246
"Schorr C"|"Satellite Feature"|"Richard; German astronomer (1867-1951)"|-13.4314|88.1993
"Schorr D"|"Satellite Feature"|"Richard; German astronomer (1867-1951)"|-18.6684|91.2568
"Schrodinger"|"Crater"|"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961)"|-74.7326|132.925
"Schrodinger B"|"Satellite Feature"|"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961)"|-68.0579|141.413
"Schrodinger G"|"Satellite Feature"|"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961)"|-75.2772|139.334
"Schrodinger J"|"Satellite Feature"|"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961)"|-78.3356|155.391
"Schrodinger W"|"Satellite Feature"|"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961)"|-68.18|116.007
"Schroter"|"Crater"|"Johann Hieronymus; German astronomer (1745-1816)"|2.7384|-6.9837
"Schroter A"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|4.8123|-7.7955
"Schroter C"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|8.2598|-9.7939
"Schroter D"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|4.4893|-9.5302
"Schroter E"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|2.3616|-6.8284
"Schroter F"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|7.4081|-5.8947
"Schroter G"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|3.1667|-9.4445
"Schroter H"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|3.1596|-8.6271
"Schroter J"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|8.511|-6.1175
"Schroter K"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|3.0929|-7.9271
"Schroter L"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|1.7692|-7.426
"Schroter M"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|6.9379|-11.6839
"Schroter S"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|7.0726|-9.2023
"Schroter T"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|7.0303|-8.0095
"Schroter U"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|4.0794|-6.6754
"Schroter W"|"Satellite Feature"|"Johann Hieronymus; German astronomer (1745-1816)"|4.8289|-7.7366
"Schubert"|"Crater"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|2.7836|81.0143
"Schubert A"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|2.1369|79.344
"Schubert C"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|1.9422|84.6393
"Schubert E"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|4.2509|78.4303
"Schubert F"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|3.2909|77.8697
"Schubert G"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|4.1944|75.3437
"Schubert H"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|1.6418|76.0319
"Schubert J"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|-0.0121|78.935
"Schubert K"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|2.4051|75.8781
"Schubert N"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|1.792|72.6521
"Schubert X"|"Satellite Feature"|"Theodor Friedrich von; Russian cartographer (1789-1865)"|0.3098|76.7504
"Schumacher"|"Crater"|"Heinrich Christian; German astronomer (1780-1850)"|42.421|60.8092
"Schumacher B"|"Satellite Feature"|"Heinrich Christian; German astronomer (1780-1850)"|42.183|59.3454
"Schuster"|"Crater"|"Sir Arthur; British mathematician, physicist (1851-1934)"|4.4433|146.424
"Schuster J"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|1.7222|149.542
"Schuster K"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|1.2613|147.735
"Schuster N"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|3.2826|145.819
"Schuster P"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|1.6795|144.486
"Schuster Q"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|0.9052|143.415
"Schuster R"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|3.3427|144.727
"Schuster Y"|"Satellite Feature"|"Sir Arthur; British mathematician, physicist (1851-1934)"|6.4509|145.578
"Schwabe"|"Crater"|"Samuel Heinrich; German astronomer (1789-1875)"|65.1032|45.4808
"Schwabe C"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|67.7432|46.9529
"Schwabe D"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|64.6778|44.783
"Schwabe E"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|64.1361|43.4337
"Schwabe F"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|66.4502|50.1501
"Schwabe G"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|65.503|42.0077
"Schwabe K"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|67.699|49.2342
"Schwabe U"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|66.57|57.0582
"Schwabe W"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|69.6179|52.5243
"Schwabe X"|"Satellite Feature"|"Samuel Heinrich; German astronomer (1789-1875)"|68.3271|56.6017
"Schwarzschild"|"Crater"|"Karl; German astronomer (1873-1916)"|70.0802|121.567
"Schwarzschild A"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|78.466|124.242
"Schwarzschild D"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|71.6882|131.753
"Schwarzschild K"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|67.3525|124.814
"Schwarzschild L"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|69.0822|121.833
"Schwarzschild Q"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|66.2415|108.832
"Schwarzschild S"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|67.7205|104.526
"Schwarzschild T"|"Satellite Feature"|"Karl; German astronomer (1873-1916)"|69.826|107.634
"Scobee"|"Crater"|"Francis Richard Dick; member of the Challenger crew (1939-1986)"|-31.358|-149.644
"Scoresby"|"Crater"|"William; British explorer (1789-1857)"|77.7298|14.1334
"Scoresby K"|"Satellite Feature"|"William; British explorer (1789-1857)"|76.3531|2.947
"Scoresby M"|"Satellite Feature"|"William; British explorer (1789-1857)"|75.5737|8.1546
"Scoresby P"|"Satellite Feature"|"William; British explorer (1789-1857)"|75.8893|12.7811
"Scoresby Q"|"Satellite Feature"|"William; British explorer (1789-1857)"|77.4802|8.8108
"Scoresby W"|"Satellite Feature"|"William; British explorer (1789-1857)"|74.3762|11.137
"Scott"|"Crater"|"Robert Falcon; British explorer (1868-1912)"|-82.3532|48.5154
"Scott E"|"Satellite Feature"|"Robert Falcon; British explorer (1868-1912)"|-81.17|35.7005
"Scott M"|"Satellite Feature"|"Robert Falcon; British explorer (1868-1912)"|-83.8646|34.7362
"Sculptured Hills"|"Landing site name"|"Astronaut-named feature, Apollo 17 site"|20.2391|31.0635
"Seares"|"Crater"|"Frederick Hanley; American astronomer (1873-1964)"|73.7382|147.234
"Seares B"|"Satellite Feature"|"Frederick Hanley; American astronomer (1873-1964)"|75.1782|151.339
"Seares Y"|"Satellite Feature"|"Frederick Hanley; American astronomer (1873-1964)"|77.4923|141.023
"Secchi"|"Crater"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|2.4039|43.5585
"Secchi A"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|3.2606|41.4711
"Secchi B"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|3.6632|41.5177
"Secchi G"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|3.9444|44.5683
"Secchi K"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|-0.1743|45.5002
"Secchi U"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|1.0752|42.1918
"Secchi X"|"Satellite Feature"|"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878)"|-0.7727|43.6687
"Sechenov"|"Crater"|"Ivan Mikhaylovich; Russian physiologist (1829-1905)"|-6.9731|-143.089
"Sechenov C"|"Satellite Feature"|"Ivan Mikhaylovich; Russian physiologist (1829-1905)"|-5.1454|-141.715
"Sechenov P"|"Satellite Feature"|"Ivan Mikhaylovich; Russian physiologist (1829-1905)"|-9.7491|-144.198
"Seeliger"|"Crater"|"Hugo von; German astronomer (1849-1924)"|-2.2155|2.995
"Seeliger A"|"Satellite Feature"|"Hugo von; German astronomer (1849-1924)"|-1.8772|3.0447
"Seeliger S"|"Satellite Feature"|"Hugo von; German astronomer (1849-1924)"|-2.1424|2.0989
"Seeliger T"|"Satellite Feature"|"Hugo von; German astronomer (1849-1924)"|-2.203|4.307
"Segers"|"Crater"|"Carlos; Argentinean astronomer (1900-1967)"|46.9933|127.515
"Segers H"|"Satellite Feature"|"Carlos; Argentinean astronomer (1900-1967)"|46.5348|128.921
"Segers M"|"Satellite Feature"|"Carlos; Argentinean astronomer (1900-1967)"|44.3262|127.545
"Segers N"|"Satellite Feature"|"Carlos; Argentinean astronomer (1900-1967)"|43.8784|127.475
"Segner"|"Crater"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-58.9597|-48.6752
"Segner A"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-57.2718|-47.0257
"Segner B"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-57.7412|-55.938
"Segner C"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-57.8017|-46.1957
"Segner E"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-57.4833|-57.0003
"Segner G"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-56.3893|-55.5705
"Segner H"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-58.6352|-48.6088
"Segner K"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-56.1666|-54.4603
"Segner L"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-58.7601|-47.3088
"Segner M"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-59.7844|-45.4856
"Segner N"|"Satellite Feature"|"Johann Andreas von; German physicist, mathematician (1704-1777)"|-59.3427|-44.7375
"Seidel"|"Crater"|"Philipp Ludwig von; German astronomer, mathematician (1821-1896)"|-32.6543|152.47
"Seidel J"|"Satellite Feature"|"Philipp Ludwig von; German astronomer, mathematician (1821-1896)"|-33.3572|153.019
"Seidel M"|"Satellite Feature"|"Philipp Ludwig von; German astronomer, mathematician (1821-1896)"|-35.2913|152.29
"Seidel U"|"Satellite Feature"|"Philipp Ludwig von; German astronomer, mathematician (1821-1896)"|-32.4251|150.355
